timestamp,product_id,tn
2017-01-01,20192,45.222410000000000
2017-01-01,20193,37.87651
2017-01-01,20196,36.70758
2017-01-01,20197,39.01841
2017-01-01,20198,56.07955
2017-01-01,20200,55.06156
2017-01-01,20201,36.24702
2017-01-01,20205,38.05494
2017-01-01,20206,30.12828
2017-01-01,20207,67.8115
2017-01-01,20208,51.83931
2017-01-01,20209,31.18762
2017-01-01,20211,47.33172
2017-01-01,20212,37.3922
2017-01-01,20215,52.38636
2017-01-01,20216,7.24003
2017-01-01,20219,43.10808
2017-01-01,20220,32.07409
2017-01-01,20222,32.6154
2017-01-01,20224,31.66254
2017-01-01,20225,13.32617
2017-01-01,20226,26.28727
2017-01-01,20227,16.41197
2017-01-01,20228,23.68553
2017-01-01,20230,14.149610000000000
2017-01-01,20231,38.85342
2017-01-01,20232,9.69969
2017-01-01,20233,16.99413
2017-01-01,20234,12.30532
2017-01-01,20235,13.11154
2017-01-01,20238,30.28317
2017-01-01,20239,32.88182
2017-01-01,20240,18.86412
2017-01-01,20241,41.74986
2017-01-01,20242,33.0483
2017-01-01,20244,32.35873
2017-01-01,20246,25.89262
2017-01-01,20249,19.47837
2017-01-01,20251,27.4827
2017-01-01,20252,42.61191
2017-01-01,20253,26.79747
2017-01-01,20254,14.108140000000000
2017-01-01,20255,18.38627
2017-01-01,20256,33.57073
2017-01-01,20259,19.60279
2017-01-01,20263,29.06544
2017-01-01,20264,55.305150000000000
2017-01-01,20265,6.59738
2017-01-01,20267,21.57314
2017-01-01,20268,27.36741
2017-01-01,20269,31.76048
2017-01-01,20270,10.75994
2017-01-01,20271,16.98027
2017-01-01,20272,28.87963
2017-01-01,20273,28.37931
2017-01-01,20275,24.82609
2017-01-01,20276,20.33609
2017-01-01,20277,26.76126
2017-01-01,20278,22.36646
2017-01-01,20280,26.01653
2017-01-01,20281,24.4942
2017-01-01,20282,25.61647
2017-01-01,20283,29.92033
2017-01-01,20284,28.94539
2017-01-01,20285,16.01754
2017-01-01,20288,34.21022
2017-01-01,20289,24.45625
2017-01-01,20290,16.59223
2017-01-01,20291,13.96261
2017-01-01,20292,24.95044
2017-01-01,20295,14.82788
2017-01-01,20296,21.46343
2017-01-01,20299,13.00026
2017-01-01,20300,21.67279
2017-01-01,20301,14.90865
2017-01-01,20302,7.60693
2017-01-01,20303,20.53542
2017-01-01,20304,20.3116
2017-01-01,20305,7.46518
2017-01-01,20307,22.70368
2017-01-01,20309,23.6267
2017-01-01,20310,22.89409
2017-01-01,20311,19.27562
2017-01-01,20313,15.446340000000000
2017-01-01,20314,19.31398
2017-01-01,20315,20.59076
2017-01-01,20316,21.76432
2017-01-01,20317,25.76646
2017-01-01,20320,20.246570000000000
2017-01-01,20321,16.78129
2017-01-01,20322,56.125700000000000
2017-01-01,20324,15.334200000000000
2017-01-01,20325,11.81983
2017-01-01,20326,20.71942
2017-01-01,20327,14.62185
2017-01-01,20328,11.17389
2017-01-01,20329,21.53194
2017-01-01,20330,21.61073
2017-01-01,20332,18.94275
2017-01-01,20335,25.41893
2017-01-01,20336,19.50061
2017-01-01,20338,23.11217
2017-01-01,20341,17.37731
2017-01-01,20342,23.18008
2017-01-01,20346,19.24733
2017-01-01,20349,13.95801
2017-01-01,20350,7.04462
2017-01-01,20352,13.68897
2017-01-01,20353,30.101960000000000
2017-01-01,20354,20.24505
2017-01-01,20356,12.83659
2017-01-01,20357,21.67236
2017-01-01,20358,17.572
2017-01-01,20359,18.51821
2017-01-01,20361,8.7084
2017-01-01,20362,11.76351
2017-01-01,20365,19.38207
2017-01-01,20366,12.6164
2017-01-01,20367,14.91849
2017-01-01,20372,14.87128
2017-01-01,20375,19.84392
2017-01-01,20379,23.52199
2017-01-01,20380,15.77383
2017-01-01,20381,13.46058
2017-01-01,20382,19.451
2017-01-01,20383,17.77704
2017-01-01,20384,16.78141
2017-01-01,20385,19.50801
2017-01-01,20386,14.4519
2017-01-01,20388,20.75892
2017-01-01,20396,13.3353
2017-01-01,20398,6.91224
2017-01-01,20400,18.52642
2017-01-01,20401,17.30374
2017-01-01,20404,15.45998
2017-01-01,20406,16.29007
2017-01-01,20407,12.4924
2017-01-01,20409,10.86685
2017-01-01,20410,16.03056
2017-01-01,20411,17.568270000000000
2017-01-01,20416,3.98626
2017-01-01,20418,3.49372
2017-01-01,20419,11.48922
2017-01-01,20421,17.2974
2017-01-01,20422,2.81569
2017-01-01,20424,20.01162
2017-01-01,20426,9.33078
2017-01-01,20428,2.7908
2017-01-01,20429,3.10702
2017-01-01,20432,11.89137
2017-01-01,20433,10.27725
2017-01-01,20434,15.88754
2017-01-01,20438,14.09287
2017-01-01,20443,12.08852
2017-01-01,20449,3.37108
2017-01-01,20450,11.20655
2017-01-01,20456,13.12554
2017-01-01,20463,1.6731
2017-01-01,20464,10.29763
2017-01-01,20465,15.67356
2017-01-01,20466,7.8935000000000000
2017-01-01,20469,15.83519
2017-01-01,20470,8.31922
2017-01-01,20473,5.37581
2017-01-01,20474,10.25536
2017-01-01,20480,11.88667
2017-01-01,20482,7.54695
2017-01-01,20483,11.6707
2017-01-01,20484,18.77665
2017-01-01,20490,2.61275
2017-01-01,20497,7.16061
2017-01-01,20500,9.95895
2017-01-01,20502,9.36293
2017-01-01,20505,13.42554
2017-01-01,20509,2.50725
2017-01-01,20517,7.15806
2017-01-01,20520,6.4209000000000000
2017-01-01,20524,6.48085
2017-01-01,20530,6.18264
2017-01-01,20532,8.366860000000000
2017-01-01,20536,11.67965
2017-01-01,20538,5.02592
2017-01-01,20539,10.28009
2017-01-01,20549,5.34754
2017-01-01,20551,10.55641
2017-01-01,20555,5.3116
2017-01-01,20560,7.0591100000000000
2017-01-01,20561,1.92326
2017-01-01,20563,0.20787
2017-01-01,20565,3.48569
2017-01-01,20568,6.87141
2017-01-01,20570,2.4304200000000000
2017-01-01,20572,6.7138
2017-01-01,20579,7.13491
2017-01-01,20583,9.84269
2017-01-01,20585,0.16364
2017-01-01,20586,1.83923
2017-01-01,20596,4.539
2017-01-01,20597,2.36424
2017-01-01,20599,8.17792
2017-01-01,20600,6.40621
2017-01-01,20601,1.79215
2017-01-01,20602,1.63752
2017-01-01,20605,7.83543
2017-01-01,20606,5.91078
2017-01-01,20609,6.32131
2017-01-01,20612,0.21229000000000000
2017-01-01,20614,5.85217
2017-01-01,20617,5.12128
2017-01-01,20622,0.81603
2017-01-01,20628,2.6935700000000000
2017-01-01,20629,7.00377
2017-01-01,20632,9.37065
2017-01-01,20636,1.8560000000000000
2017-01-01,20637,6.77425
2017-01-01,20639,5.40671
2017-01-01,20640,6.42244
2017-01-01,20641,6.06265
2017-01-01,20642,3.75511
2017-01-01,20644,7.44471
2017-01-01,20647,5.45261
2017-01-01,20651,5.10238
2017-01-01,20652,3.39704
2017-01-01,20653,4.79922
2017-01-01,20654,7.35642
2017-01-01,20655,7.60689
2017-01-01,20658,2.02446
2017-01-01,20660,5.11237
2017-01-01,20661,4.77966
2017-01-01,20663,1.26977
2017-01-01,20664,2.11941
2017-01-01,20666,2.36506
2017-01-01,20670,0.98171
2017-01-01,20672,4.85488
2017-01-01,20676,4.38165
2017-01-01,20677,6.00717
2017-01-01,20678,2.01319
2017-01-01,20680,6.89012
2017-01-01,20684,5.04501
2017-01-01,20685,0.99449
2017-01-01,20693,4.7526
2017-01-01,20696,9.74942
2017-01-01,20697,5.77956
2017-01-01,20699,0.20787
2017-01-01,20701,5.60715
2017-01-01,20702,3.52501
2017-01-01,20705,3.30497
2017-01-01,20706,4.74727
2017-01-01,20708,3.04752
2017-01-01,20713,3.02416
2017-01-01,20714,0.51978
2017-01-01,20715,4.95717
2017-01-01,20721,4.09986
2017-01-01,20729,0.98968
2017-01-01,20730,3.6019
2017-01-01,20733,3.57429
2017-01-01,20735,6.13254
2017-01-01,20737,1.34839
2017-01-01,20739,4.3465
2017-01-01,20742,0.22113
2017-01-01,20744,3.71946
2017-01-01,20745,2.91797
2017-01-01,20749,2.07275
2017-01-01,20751,0.07077
2017-01-01,20756,4.62302
2017-01-01,20759,3.76762
2017-01-01,20761,1.81658
2017-01-01,20765,1.39426
2017-01-01,20768,3.69029
2017-01-01,20773,1.49203
2017-01-01,20781,2.10405
2017-01-01,20786,0.29628
2017-01-01,20788,3.75802
2017-01-01,20789,4.01339
2017-01-01,20793,0.04204
2017-01-01,20800,2.22755
2017-01-01,20801,1.73847
2017-01-01,20802,3.32681
2017-01-01,20803,3.49561
2017-01-01,20807,2.93603
2017-01-01,20810,3.2981800000000000
2017-01-01,20812,2.36851
2017-01-01,20820,1.73012
2017-01-01,20823,5.39972
2017-01-01,20824,2.49045
2017-01-01,20826,0.03333
2017-01-01,20828,2.54066
2017-01-01,20830,4.22235
2017-01-01,20831,0.13213
2017-01-01,20838,3.77282
2017-01-01,20840,2.35676
2017-01-01,20843,2.6558200000000000
2017-01-01,20846,1.43876
2017-01-01,20847,2.06603
2017-01-01,20849,3.62773
2017-01-01,20852,1.28344
2017-01-01,20862,0.02402
2017-01-01,20863,1.51148
2017-01-01,20864,1.57412
2017-01-01,20865,0.05676
2017-01-01,20870,1.73123
2017-01-01,20879,2.0983900000000000
2017-01-01,20882,0.28391
2017-01-01,20883,0.10909000000000000
2017-01-01,20885,0.30357
2017-01-01,20892,1.26674
2017-01-01,20894,1.66721
2017-01-01,20901,2.69013
2017-01-01,20906,0.11204
2017-01-01,20913,0.79711
2017-01-01,20919,1.68889
2017-01-01,20922,1.91861
2017-01-01,20925,1.5116500000000000
2017-01-01,20931,0.10918
2017-01-01,20936,1.6794200000000000
2017-01-01,20937,0.9281700000000000
2017-01-01,20941,1.69078
2017-01-01,20947,1.46763
2017-01-01,20948,0.93743
2017-01-01,20949,0.83242
2017-01-01,20956,0.11204
2017-01-01,20957,0.93911
2017-01-01,20961,1.71881
2017-01-01,20965,0.88123
2017-01-01,20970,1.13237
2017-01-01,20976,0.91287
2017-01-01,20982,2.24234
2017-01-01,20985,0.10909
2017-01-01,20986,0.98605
2017-01-01,20991,0.34104
2017-01-01,20994,0.67778
2017-01-01,21008,1.03417
2017-01-01,21014,1.04447
2017-01-01,21016,0.99915
2017-01-01,21024,1.17278
2017-01-01,21028,0.71629
2017-01-01,21032,0.70414
2017-01-01,21038,0.01527
2017-01-01,21048,0.81013
2017-01-01,21049,0.8044
2017-01-01,21055,0.21183
2017-01-01,21057,0.64643
2017-01-01,21077,0.41205000000000000
2017-01-01,21080,0.04696
2017-01-01,21088,0.49021
2017-01-01,21131,0.30064
2017-01-01,21170,0.94502
2017-01-01,21182,0.08384
2017-01-01,21190,0.24758
2017-01-01,21192,1.60894
2017-01-01,21200,0.33722
2017-01-01,21202,0.74802
2017-01-01,21218,0.76076
2017-01-01,21222,0.5329400000000000
2017-02-01,20001,798.0162
2017-02-01,20002,505.88633
2017-02-01,20003,752.1152
2017-02-01,20004,508.20044
2017-02-01,20005,551.4306
2017-02-01,20006,599.1859
2017-02-01,20007,638.62996
2017-02-01,20008,631.7143
2017-02-01,20009,475.242
2017-02-01,20010,562.98287
2017-02-01,20011,383.99634000000000
2017-02-01,20012,509.04048
2017-02-01,20013,343.98819
2017-02-01,20014,272.35644
2017-02-01,20015,386.11926
2017-02-01,20016,249.36912
2017-02-01,20017,384.57855
2017-02-01,20018,274.37343
2017-02-01,20019,402.63563
2017-02-01,20020,296.98903
2017-02-01,20021,257.28402
2017-02-01,20022,333.2784
2017-02-01,20023,189.93702
2017-02-01,20024,297.14958
2017-02-01,20025,201.81798
2017-02-01,20026,150.54726
2017-02-01,20027,166.28501
2017-02-01,20028,315.79002
2017-02-01,20029,232.25705
2017-02-01,20030,379.7794
2017-02-01,20031,219.02896
2017-02-01,20033,184.26408
2017-02-01,20035,156.71515
2017-02-01,20037,275.96503
2017-02-01,20038,199.93209
2017-02-01,20039,162.37385
2017-02-01,20041,124.63658
2017-02-01,20042,180.26244
2017-02-01,20043,181.28946
2017-02-01,20044,109.63006
2017-02-01,20045,157.94664
2017-02-01,20046,232.67616
2017-02-01,20047,193.11272
2017-02-01,20050,83.28901
2017-02-01,20051,117.02905
2017-02-01,20052,193.22456
2017-02-01,20053,156.27721
2017-02-01,20054,164.15913
2017-02-01,20055,213.96829
2017-02-01,20056,127.65387
2017-02-01,20057,128.70593
2017-02-01,20058,179.34136000000000
2017-02-01,20059,144.28072
2017-02-01,20061,150.52411
2017-02-01,20062,115.08077
2017-02-01,20063,152.31394
2017-02-01,20065,128.09979000000000
2017-02-01,20066,165.86167
2017-02-01,20067,165.07538
2017-02-01,20068,125.2376
2017-02-01,20069,109.70674
2017-02-01,20070,96.88921
2017-02-01,20071,102.87519
2017-02-01,20072,158.41098
2017-02-01,20073,43.08168
2017-02-01,20074,98.01716
2017-02-01,20075,131.90616
2017-02-01,20076,95.75849
2017-02-01,20077,154.27428
2017-02-01,20079,139.1031
2017-02-01,20080,137.86366000000000
2017-02-01,20081,107.21529
2017-02-01,20082,114.88933
2017-02-01,20084,91.5183
2017-02-01,20086,69.36727
2017-02-01,20087,95.77934
2017-02-01,20090,149.88368
2017-02-01,20091,82.31067
2017-02-01,20092,94.60269
2017-02-01,20093,96.79761
2017-02-01,20094,122.84281
2017-02-01,20095,66.16842
2017-02-01,20096,102.65742
2017-02-01,20097,157.13126
2017-02-01,20099,123.4309
2017-02-01,20100,106.34887
2017-02-01,20101,91.54782
2017-02-01,20102,68.9265
2017-02-01,20103,77.83871000000000
2017-02-01,20106,94.47984
2017-02-01,20107,13.38616
2017-02-01,20108,99.71241
2017-02-01,20109,126.34908
2017-02-01,20111,69.85739
2017-02-01,20114,93.54618000000000
2017-02-01,20116,52.84768
2017-02-01,20117,83.60193
2017-02-01,20118,84.55499
2017-02-01,20119,71.64288
2017-02-01,20120,66.1905
2017-02-01,20121,62.57591
2017-02-01,20122,81.26009
2017-02-01,20123,74.55357
2017-02-01,20124,96.93406
2017-02-01,20125,71.79354000000000
2017-02-01,20129,104.28079
2017-02-01,20132,104.09046000000000
2017-02-01,20133,58.82058
2017-02-01,20134,68.59125
2017-02-01,20137,68.60079
2017-02-01,20138,72.62872
2017-02-01,20139,33.89841
2017-02-01,20140,48.00159
2017-02-01,20142,65.38943
2017-02-01,20144,60.25297
2017-02-01,20145,35.47777
2017-02-01,20146,55.14873
2017-02-01,20148,41.51547
2017-02-01,20151,75.08402
2017-02-01,20152,98.32902
2017-02-01,20153,29.08758
2017-02-01,20155,33.95986
2017-02-01,20157,28.70071
2017-02-01,20158,35.27433
2017-02-01,20160,41.55395
2017-02-01,20161,33.276180000000000
2017-02-01,20162,31.465320000000000
2017-02-01,20166,50.24572
2017-02-01,20167,14.89612
2017-02-01,20168,55.59547
2017-02-01,20175,8.17029
2017-02-01,20176,66.26399
2017-02-01,20177,49.72013
2017-02-01,20179,18.2076
2017-02-01,20180,49.96356
2017-02-01,20181,52.92679
2017-02-01,20182,57.18481
2017-02-01,20183,45.85384
2017-02-01,20184,50.71254
2017-02-01,20187,51.14753
2017-02-01,20188,48.68291
2017-02-01,20189,34.39359
2017-02-01,20192,102.67781
2017-02-01,20193,40.77989
2017-02-01,20196,18.4275
2017-02-01,20197,58.25953
2017-02-01,20198,39.43207
2017-02-01,20200,35.35656
2017-02-01,20201,41.886630000000000
2017-02-01,20205,38.57905
2017-02-01,20206,41.34312
2017-02-01,20207,23.07171
2017-02-01,20208,37.44879
2017-02-01,20209,23.62413
2017-02-01,20211,57.12913
2017-02-01,20212,30.3005
2017-02-01,20215,25.40269
2017-02-01,20216,8.989930000000000
2017-02-01,20219,43.385510000000000
2017-02-01,20220,46.79945
2017-02-01,20222,37.12359
2017-02-01,20224,26.45643
2017-02-01,20225,15.11263
2017-02-01,20226,37.504780000000000
2017-02-01,20227,18.20737
2017-02-01,20228,27.32186
2017-02-01,20230,14.8836
2017-02-01,20231,28.04753
2017-02-01,20232,21.65163
2017-02-01,20233,31.62826
2017-02-01,20234,48.119170000000000
2017-02-01,20235,33.18716
2017-02-01,20238,27.28345
2017-02-01,20239,8.23001
2017-02-01,20240,40.1101
2017-02-01,20241,27.257270000000000
2017-02-01,20242,29.92955
2017-02-01,20244,27.09436
2017-02-01,20246,27.88482
2017-02-01,20249,41.23892
2017-02-01,20251,28.94164
2017-02-01,20252,5.80434
2017-02-01,20253,20.89787
2017-02-01,20254,14.04691
2017-02-01,20255,18.34597
2017-02-01,20256,26.24028
2017-02-01,20259,19.11314
2017-02-01,20263,30.44938
2017-02-01,20264,23.69657
2017-02-01,20265,29.57296
2017-02-01,20267,26.90383
2017-02-01,20268,30.93105
2017-02-01,20269,3.08952
2017-02-01,20270,18.97857
2017-02-01,20271,23.89348
2017-02-01,20272,26.464290000000000
2017-02-01,20273,31.11795
2017-02-01,20275,19.28314
2017-02-01,20276,28.66824
2017-02-01,20277,12.24419
2017-02-01,20278,44.32613
2017-02-01,20280,21.76645
2017-02-01,20281,22.16818
2017-02-01,20282,15.18386
2017-02-01,20283,25.54484
2017-02-01,20284,24.9463
2017-02-01,20285,9.8512
2017-02-01,20288,20.36892
2017-02-01,20289,24.16505
2017-02-01,20290,17.22779
2017-02-01,20291,12.56436
2017-02-01,20292,19.090690000000000
2017-02-01,20295,11.24851
2017-02-01,20296,23.78868
2017-02-01,20299,12.09117
2017-02-01,20300,20.08161
2017-02-01,20301,14.65971
2017-02-01,20302,31.45976
2017-02-01,20303,11.99291
2017-02-01,20304,25.60893
2017-02-01,20305,29.93496
2017-02-01,20307,22.19066
2017-02-01,20309,21.15862
2017-02-01,20310,13.86967
2017-02-01,20311,5.01956
2017-02-01,20313,3.50532
2017-02-01,20314,13.986790000000000
2017-02-01,20315,14.58583
2017-02-01,20316,19.79834
2017-02-01,20317,22.86628
2017-02-01,20320,17.9474
2017-02-01,20321,16.66393
2017-02-01,20322,11.39745
2017-02-01,20324,12.44862
2017-02-01,20325,24.67917
2017-02-01,20326,19.51304
2017-02-01,20327,20.85394
2017-02-01,20328,12.10755
2017-02-01,20329,21.57338
2017-02-01,20330,18.01086
2017-02-01,20332,20.404
2017-02-01,20335,12.34864
2017-02-01,20336,20.90736
2017-02-01,20338,20.71951
2017-02-01,20341,21.748350000000000
2017-02-01,20342,14.201160000000000
2017-02-01,20346,18.19811
2017-02-01,20349,15.850390000000000
2017-02-01,20350,27.96479
2017-02-01,20352,16.1524
2017-02-01,20353,16.28317
2017-02-01,20354,15.38035
2017-02-01,20356,20.50391
2017-02-01,20357,9.87669
2017-02-01,20358,14.45783
2017-02-01,20359,10.73873
2017-02-01,20361,14.56287
2017-02-01,20362,10.16643
2017-02-01,20365,15.25414
2017-02-01,20366,19.13319
2017-02-01,20367,20.41795
2017-02-01,20372,16.8801
2017-02-01,20375,21.48625
2017-02-01,20379,19.01909
2017-02-01,20380,16.30772
2017-02-01,20381,14.80831
2017-02-01,20382,31.76
2017-02-01,20383,0.24408000000000000
2017-02-01,20384,18.13439
2017-02-01,20385,19.5299
2017-02-01,20386,14.18578
2017-02-01,20388,9.555
2017-02-01,20396,5.1823
2017-02-01,20398,26.72447
2017-02-01,20400,18.25684
2017-02-01,20401,12.8086
2017-02-01,20404,15.08975
2017-02-01,20406,8.11977
2017-02-01,20407,13.43097
2017-02-01,20409,10.96102
2017-02-01,20410,11.82095
2017-02-01,20411,16.97138
2017-02-01,20416,17.52219
2017-02-01,20418,11.6565
2017-02-01,20419,9.86252
2017-02-01,20421,1.7335500000000000
2017-02-01,20422,15.72097
2017-02-01,20424,9.42265
2017-02-01,20426,14.53791
2017-02-01,20428,11.70678
2017-02-01,20429,14.92443
2017-02-01,20432,14.29575
2017-02-01,20433,12.68848
2017-02-01,20434,17.56768
2017-02-01,20438,12.30098
2017-02-01,20443,14.414250000000000
2017-02-01,20449,13.475760000000000
2017-02-01,20450,7.51734
2017-02-01,20456,12.0732
2017-02-01,20463,0.61581
2017-02-01,20464,0.04338
2017-02-01,20465,11.87374
2017-02-01,20466,7.24906
2017-02-01,20469,8.98379
2017-02-01,20470,6.43594
2017-02-01,20473,11.88911
2017-02-01,20474,10.30255
2017-02-01,20480,9.997160000000000
2017-02-01,20482,5.88938
2017-02-01,20483,6.46995
2017-02-01,20484,14.82778
2017-02-01,20490,8.61782
2017-02-01,20497,0.24849
2017-02-01,20500,8.25818
2017-02-01,20502,10.43566
2017-02-01,20505,12.13444
2017-02-01,20509,9.89567
2017-02-01,20514,0.10236
2017-02-01,20517,5.30712
2017-02-01,20520,8.55056
2017-02-01,20524,3.99755
2017-02-01,20530,7.98856
2017-02-01,20532,6.34328
2017-02-01,20536,10.11894
2017-02-01,20538,2.0715
2017-02-01,20539,8.8619
2017-02-01,20549,0.01452
2017-02-01,20551,7.9324200000000000
2017-02-01,20555,9.62721
2017-02-01,20560,4.89574
2017-02-01,20561,6.18859
2017-02-01,20563,9.398200000000000
2017-02-01,20565,1.51048
2017-02-01,20568,5.23341
2017-02-01,20570,4.26127
2017-02-01,20572,5.06235
2017-02-01,20578,0.0899
2017-02-01,20579,4.46301
2017-02-01,20583,6.41466
2017-02-01,20585,7.96078
2017-02-01,20586,10.91233
2017-02-01,20596,3.8660200000000000
2017-02-01,20597,6.0293400000000000
2017-02-01,20599,9.260910000000000
2017-02-01,20600,5.96012
2017-02-01,20601,10.01331
2017-02-01,20602,12.248900000000000
2017-02-01,20605,5.26469
2017-02-01,20606,4.06997
2017-02-01,20609,5.36212
2017-02-01,20612,6.85073
2017-02-01,20614,6.20246
2017-02-01,20617,8.68529
2017-02-01,20622,6.22935
2017-02-01,20628,4.25921
2017-02-01,20629,8.24867
2017-02-01,20632,12.32505
2017-02-01,20636,5.78651
2017-02-01,20637,4.85612
2017-02-01,20639,5.55431
2017-02-01,20640,6.55879
2017-02-01,20641,6.98387
2017-02-01,20642,7.14609
2017-02-01,20644,4.62735
2017-02-01,20647,8.83871
2017-02-01,20651,4.49463
2017-02-01,20652,2.74584
2017-02-01,20653,4.19581
2017-02-01,20654,5.56035
2017-02-01,20655,6.29823
2017-02-01,20658,5.99529
2017-02-01,20660,5.90501
2017-02-01,20661,3.9863
2017-02-01,20663,3.64915
2017-02-01,20664,6.7535300000000000
2017-02-01,20666,9.6421
2017-02-01,20670,0.91076
2017-02-01,20672,3.66865
2017-02-01,20676,3.70188
2017-02-01,20677,7.43463
2017-02-01,20678,5.50029
2017-02-01,20680,5.49503
2017-02-01,20684,5.46779
2017-02-01,20685,5.85742
2017-02-01,20693,0.03659
2017-02-01,20696,4.0929
2017-02-01,20697,4.81745
2017-02-01,20699,7.38148
2017-02-01,20701,4.72219
2017-02-01,20702,2.07096
2017-02-01,20705,1.69763
2017-02-01,20706,3.7903700000000000
2017-02-01,20708,0.7809300000000000
2017-02-01,20713,2.8209
2017-02-01,20714,0.02293
2017-02-01,20715,3.66617
2017-02-01,20721,4.7016
2017-02-01,20729,1.43914
2017-02-01,20730,4.73477
2017-02-01,20733,4.1521800000000000
2017-02-01,20735,7.49308
2017-02-01,20737,3.46728
2017-02-01,20739,4.00424
2017-02-01,20742,11.39277
2017-02-01,20744,2.86619
2017-02-01,20745,3.01745
2017-02-01,20749,0.27473
2017-02-01,20751,10.419790000000000
2017-02-01,20756,3.75599
2017-02-01,20759,3.821
2017-02-01,20761,0.23696
2017-02-01,20765,4.72971
2017-02-01,20768,2.46607
2017-02-01,20773,4.0706
2017-02-01,20781,2.8182
2017-02-01,20788,4.40909
2017-02-01,20789,2.16962
2017-02-01,20800,4.05783
