product_id,tn,tn_feb_2019,error_abs,error_pct
20142,47.05060673431611,68.36055,21.30994326568389,31.17286690303675
20144,51.60730891160562,77.01571,25.408401088394378,32.99119243125121
20145,36.11263655273008,35.63662,0.4760165527300799,1.3357511254717196
20146,51.022257657118246,34.12773,16.894527657118246,49.50381304914873
20148,31.271277367229192,59.00435,27.73307263277081,47.00174246944642
20151,56.39035692349286,39.09263,17.29772692349286,44.248051163334004
20152,33.97597514407735,70.75087,36.77489485592265,51.978010808803695
20153,28.90503348095316,37.35696,8.45192651904684,22.624770642597362
20155,30.465198019860495,46.75449,16.289291980139502,34.8400591689472
20157,28.836286410479477,41.03748,12.201193589520525,29.73182951175492
20158,43.89701074949453,48.22272,4.325709250505476,8.970272208837402
20160,53.19166454127137,59.51869,6.327025458728627,10.630317062974047
20161,49.04071201405055,69.34027,20.299557985949455,29.275279698145756
20162,15.211643306302353,27.02355,11.811906693697647,43.709678016758154
20166,38.86216169008067,58.60775,19.745588309919334,33.691087458432264
20167,26.459093846065898,39.99231,13.533216153934106,33.83954603756098
20168,41.35729271257427,24.20983,17.14746271257427,70.82851351114101
20175,46.935349021159425,47.3684,0.4330509788405763,0.9142191394275008
20176,31.490437010644182,35.57002,4.079582989355817,11.469161359357733
20177,30.832588538317612,34.17114,3.338551461682389,9.77009096472166
20179,25.230491792651968,38.04,12.809508207348031,33.67378603403794
20180,32.183085904994485,30.57289,1.6101959049944838,5.266744180855928
20181,31.020590547104955,31.23142,0.2108294528950445,0.6750556103278189
20182,30.927703252980407,43.50666,12.578956747019589,28.912715310758376
20183,25.70059389463613,27.13121,1.430616105363871,5.272953566626299
20184,29.174036590146347,17.5324,11.641636590146348,66.40070150205533
20187,32.92747465321715,33.64676,0.7192853467828471,2.137755156166142
20188,26.45316017177743,34.46414,8.01097982822257,23.24439207890454
20189,24.7529524547953,17.94013,6.812822454795299,37.975323784138126
20193,27.744051691511988,31.87034,4.126288308488011,12.947111039568485
20196,24.607783324281932,36.7276,12.11981667571807,32.99920679738962
20197,30.87693635510727,51.01845,20.141513644892733,39.47888194347875
20198,30.250357453252228,41.26625,11.015892546747772,26.69467796746196
20200,30.956844605190653,40.51796,9.561115394809349,23.59722798188593
20201,30.023398244884653,34.10045,4.077051755115349,11.956005727535409
20205,27.79627501796669,36.04016,8.243884982033311,22.874163105916598
20206,28.196256469672832,47.21808,19.02182353032717,40.285042361585155
20207,29.192121975858445,23.21729,5.9748319758584465,25.734407313939084
20208,26.452681165345957,45.41673,18.964048834654044,41.7556456280627
20209,23.211418776444987,41.9452,18.733781223555013,44.66251495655048
20211,33.731611043634544,28.33532,5.396291043634545,19.044397746821087
20212,19.594272220638437,20.01694,0.4226677793615643,2.1115504136074956
20215,22.920730752004705,31.32653,8.405799247995297,26.832845029421698
20216,24.289772597836777,30.29756,6.007787402163224,19.829278008404717
20219,24.26085372709892,26.9406,2.679746272901081,9.946869308408427
20220,24.56459324460634,21.87454,2.6900532446063394,12.297644862960956
20222,22.541225225153102,16.54349,5.997735225153104,36.25435277050432
20224,26.072716508113164,26.03601,0.036706508113162784,0.14098361505147208
20225,15.190572379340589,22.62316,7.43258762065941,32.853887877110935
20226,20.080463395991796,25.03041,4.949946604008204,19.775731216580965
20227,19.454885341751744,25.23003,5.775144658248255,22.88996350082919
20228,21.14176090670303,20.19986,0.9419009067030295,4.6629080929423745
20230,14.166450480340233,21.89148,7.725029519659769,35.287835814023396
20231,22.188602652348266,21.33009,0.8585126523482671,4.024889966935288
20232,22.613353296064993,19.31202,3.3013332960649926,17.09470731733393
20233,14.803642696058246,26.28449,11.480847303941756,43.679170887248546
20234,11.226845942752462,17.78422,6.557374057247539,36.871867628985356
20235,15.808508056989858,24.20637,8.397861943010142,34.69277691372206
20238,18.247939035926063,13.97367,4.274269035926062,30.58802044077227
20239,11.072959993926572,19.29352,8.220560006073429,42.60788081217646
20240,21.46313033305423,25.56989,4.10675966694577,16.06092035181133
20241,21.383017341855545,24.10808,2.7250626581444557,11.303524204932353
20242,19.824172842670492,17.55936,2.2648128426704908,12.898037529104082
20244,14.14298198592495,10.3222,3.820781985924949,37.01519042379482
20246,19.33561915746877,21.63634,2.3007208425312307,10.633595342517406
20249,14.960034051411588,21.94324,6.983205948588411,31.823951014473757
20251,15.93434201831549,16.699180000000002,0.7648379816845114,4.580093044595671
20252,17.597676401406947,23.2244,5.626723598593053,24.227638167586903
20253,16.03812240211057,20.55159,4.513467597889431,21.961646752827548
20254,17.79067356821517,27.04719,9.256516431784831,34.2235789809767
20255,24.1083341719399,27.37396,3.2656258280600987,11.929679988062007
20256,15.733700963812815,11.33811,4.395590963812815,38.76828645879088
20259,15.362753757288758,26.4413,11.07854624271124,41.89864432804454
20263,17.75583529472351,21.38366,3.6278247052764883,16.965405853237886
20264,19.68971755135227,18.36368,1.3260375513522717,7.220979408006848
20265,8.444055909841833,15.77647,7.332414090158167,46.47689939611438
20267,17.377645902230704,19.31403,1.9363840977692952,10.025790048836496
20268,17.40512920433367,16.45257,0.9525592043336673,5.789728925837527
20269,16.762467266808095,18.7047,1.9422327331919043,10.383661503215258
20270,17.463224625923264,26.72587,9.262645374076737,34.657975115783834
20271,13.680187624944768,24.73173,11.05154237505523,44.685682623315195
20272,18.13130071465398,13.97718,4.154120714653981,29.72073561801437
20273,17.16771821572747,17.49516,0.3274417842725299,1.871613544960606
20275,16.973994419608317,21.08454,4.110545580391683,19.495543086980714
20276,17.240248246931692,20.89634,3.6560917530683064,17.496325926302436
20277,17.007116499081462,25.228959999999997,8.221843500918535,32.5889117146269
20278,13.379694374514298,25.70271,12.323015625485702,47.94442152397822
20280,14.177156864757269,16.74057,2.563413135242733,15.312579770239203
20281,13.889370263462336,22.87154,8.982169736537664,39.27225598511366
20282,14.171087950048312,16.02861,1.8575220499516885,11.588790605995706
20283,14.941842455259511,17.35617,2.4143275447404875,13.910485693217383
20284,15.922850430851252,13.78775,2.135100430851251,15.485488428868024
20285,13.840708940801486,30.49969,16.658981059198517,54.620165185936365
20288,13.984135493426257,13.65936,0.324775493426257,2.377677236900243
20289,15.90586191163936,15.3153,0.5905619116393588,3.8560257496709744
20290,13.375334706104976,14.37426,0.9989252938950237,6.949403265942203
20291,16.867093385105402,18.78326,1.9161666148945962,10.20145925092128
20292,14.620452440960308,9.00013,5.620322440960308,62.447125107751866
20295,16.70718055040064,13.88661,2.8205705504006406,20.311440664068776
20296,17.21612930969453,21.13616,3.9200306903054702,18.546560445726517
20299,16.523933749803355,14.15505,2.3688837498033557,16.73525526086701
20300,14.497738724023524,20.25066,5.752921275976476,28.408561873916582
20301,12.656164122299408,16.26414,3.607975877700593,22.183625311271253
20302,7.602091755665524,13.02894,5.426848244334477,41.65226215129149
20303,15.183991932533155,11.85021,3.333781932533155,28.13268231139494
20304,12.725610430811493,24.843,12.117389569188507,48.77587074503283
20305,7.890498722103279,12.63392,4.74342127789672,37.54512675319078
20307,15.231065961676585,17.09095,1.8598840383234148,10.882274176236049
20309,14.745094064255834,17.65043,2.9053359357441657,16.460425812539217
20310,16.297896798227875,16.20892,0.08897679822787552,0.5489372409011553
20311,17.250310760148814,23.37153,6.121219239851186,26.19092220257376
20314,15.307604393488925,17.906109999999998,2.5985056065110737,14.511837615825401
20315,12.822039087053756,15.4165,2.594460912946243,16.829117587949554
20316,9.05395916649993,18.03367,8.979710833500071,49.794139703676905
20317,15.271310383165384,13.51003,1.7612803831653832,13.036835470871516
20320,14.061235085339613,15.73572,1.674484914660388,10.641298362327163
20321,10.702578566443751,12.98924,2.286661433556249,17.604274257433453
20322,17.27820589508809,17.30799,0.029784104911911413,0.1720829796637935
20324,12.905410581911111,10.13808,2.7673305819111107,27.296397167028775
20325,14.190682857808932,5.41632,8.774362857808931,161.9986052856724
20326,14.45433805358242,16.95469,2.500351946417579,14.747258407069545
20327,11.049293286363843,11.66759,0.6182967136361572,5.299266717772541
20328,15.89672507366664,11.82636,4.0703650736666415,34.41773355171534
20329,11.741623116211152,8.64001,3.1016131162111513,35.898258407237385
20330,13.555585669799587,13.41009,0.14549566979958684,1.0849716131628262
20332,10.544617088747696,16.2943,5.749682911252304,35.28646772952692
20335,14.676173623179048,10.03792,4.6382536231790485,46.20731808162496
20336,12.131771561125634,19.55813,7.426358438874365,37.97069780635657
20338,12.223796307201116,13.44892,1.2251236927988831,9.109457806269077
20341,11.246910750026434,12.94017,1.6932592499735666,13.085293701501344
20342,14.306030760348683,17.73041,3.4243792396513157,19.313593084713304
20346,13.130209912716502,10.66034,2.4698699127165025,23.168772409852807
20349,11.388054585792649,10.78668,0.601374585792648,5.575159231502631
20350,6.585426777181491,11.41023,4.82480322281851,42.28489016276192
20352,10.535705751096698,13.09318,2.5574742489033024,19.53287321264431
20353,14.399150042466715,15.3839,0.9847499575332854,6.401172378481955
20354,12.478969301975948,14.3027,1.8237306980240522,12.750954001860155
20356,9.455673190909373,14.93651,5.480836809090627,36.69422648992721
20357,9.906452936185918,14.97764,5.071187063814081,33.8583853251519
20358,9.915841660029452,20.08188,10.16603833997055,50.62294137785182
20359,10.94003917801548,12.64805,1.7080108219845194,13.504143500259087
20361,8.972844593961474,14.46679,5.4939454060385255,37.97625738701208
20362,15.452000228452013,7.54131,7.910690228452013,104.89809102731505
20365,11.778108553147652,16.2535,4.475391446852347,27.534939839741273
20366,13.775139613890312,18.89931,5.124170386109688,27.113002464691505
20367,11.92848912762924,13.20106,1.2725708723707605,9.639914312720043
20372,10.915382882239111,11.62194,0.7065571177608891,6.07951097459537
20375,13.613144320501409,9.67955,3.933594320501408,40.638194136105575
20379,12.383180787865545,10.87623,1.506950787865545,13.855451639635655
20380,8.506217504890872,10.99963,2.493412495109128,22.668148793269665
20381,8.783539510109055,11.2357,2.452160489890945,21.824723781259245
20382,10.904369737060977,6.54897,4.355399737060977,66.50511052976235
20383,9.547571286349228,11.08881,1.5412387136507721,13.899045196470786
20384,12.435751622831315,12.40461,0.031141622831315274,0.25104878614737003
20385,11.301630218264084,8.72611,2.5755202182640833,29.51510143997822
20386,11.80905011674048,13.43599,1.6269398832595208,12.108820289829932
20388,9.208023491040082,15.36444,6.156416508959918,40.06925412810306
20396,10.362363558419991,9.68895,0.6734135584199912,6.95032545755723
20398,5.199564926221337,7.94895,2.7493850737786634,34.58802827768024
20400,9.162641192825747,15.29005,6.127408807174254,40.07448508784637
20401,10.74884918374075,13.2978,2.54895081625925,19.16821441335597
20404,10.514565357020205,9.35842,1.156145357020204,12.354065718574333
20406,12.23713817730756,10.92466,1.3124781773075611,12.013904115162955
20407,9.183108222316688,11.76708,2.5839717776833115,21.9593287177729
20409,9.243342303893936,7.02296,2.2203823038939356,31.616046565749134
20410,9.35907697173911,6.83347,2.5256069717391103,36.959362838193634
20411,7.948452690957298,13.76625,5.817797309042701,42.26130797452248
20416,3.9822100652775294,5.1232999999999995,1.1410899347224701,22.272557428268307
20418,3.5284135551519795,3.23248,0.2959335551519797,9.15500034499764
20419,8.658882376173853,10.23178,1.5728976238261474,15.372668527139435
20421,6.843873507539991,8.865400000000001,2.0215264924600103,22.802428457373722
20422,3.6475908873786382,4.93691,1.289319112621362,26.11591284065057
20424,7.499209309967471,11.86602,4.36681069003253,36.800971935261614
20428,4.258573476697357,3.40589,0.8526834766973574,25.03555536724197
20429,3.656567291474678,3.89669,0.24012270852532192,6.162222515142901
20432,7.624572710252144,12.89701,5.272437289747856,40.88108243498188
20433,7.776787564788066,8.24182,0.4650324352119348,5.642351267219313
20434,7.394431458392614,18.37834,10.983908541607388,59.7655095161336
20438,7.383965549334674,7.72006,0.3360944506653265,4.353521224774503
20443,8.697626894628499,7.60084,1.096786894628499,14.429811634352244
20449,3.1028545906006446,3.5634,0.4605454093993555,12.924325346561021
20450,9.225501879839827,15.92221,6.696708120160173,42.058910918523075
20463,5.4022567322556405,8.61774,3.215483267744359,37.31237270728009
20464,7.603112920908861,2.5754,5.0277129209088605,195.22066168008308
20465,7.871461000241024,8.96824,1.0967789997589756,12.229590195612246
20466,7.872085779485568,11.43789,3.5658042205144316,31.17536731437732
20470,8.160358054537168,8.26956,0.10920194546283213,1.3205290905783635
20473,5.201694791585627,8.2679,3.066205208414372,37.0856590961958
20474,5.979503873368384,4.11877,1.8607338733683845,45.176930815956815
20480,7.65895680306663,5.30535,2.35360680306663,44.36289411757245
20482,7.629479725595931,7.50171,0.1277697255959307,1.7032080098528295
20483,7.562820335509072,7.93836,0.3755396644909279,4.730695817409741
20484,5.158244101094528,1.26038,3.897864101094528,309.2610245397839
20490,2.3393024174680175,2.07923,0.26007241746801757,12.508112015891342
20497,5.825390122306179,7.58228,1.7568898776938209,23.17099708390907
20500,6.443710689813319,7.73819,1.2944793101866816,16.728450841691423
20502,6.432679567538517,6.97668,0.5440004324614831,7.797411268131592
20505,6.368271206466245,6.52794,0.15966879353375507,2.4459292446584233
20509,2.1932248686191063,2.10644,0.08678486861910617,4.11997819159844
20517,4.508650655477819,4.84848,0.3398293445221814,7.00898723975723
20520,6.149473329664955,7.28364,1.1341666703350448,15.57142679120666
20524,7.359482402532873,6.41273,0.9467524025328728,14.763640485922108
20530,7.467267703002607,6.75681,0.7104577030026071,10.514691148672334
20532,6.0012496172542305,6.87043,0.8691803827457694,12.651033235849422
20536,5.6092864946580265,7.1705499999999995,1.561263505341973,21.773274091136287
20538,4.64766793015977,7.034590000000001,2.3869220698402307,33.93121802180696
20539,5.434600897238288,6.83548,1.4008791027617118,20.494231608631903
20549,3.0515391339718456,5.0154,1.963860866028154,39.15661494652778
20551,5.443435662229296,4.99597,0.4474656622292965,8.956532209546825
20555,4.2482294129653715,10.15006,5.901830587034628,58.1457704391366
20560,5.923720520986637,5.86679,0.05693052098663731,0.9703862075621815
20561,1.5128365639649646,1.75512,0.24228343603503544,13.804380101362609
20563,3.48699663390576,4.71455,1.2275533660942402,26.037551115042586
20565,4.453530382942146,10.16658,5.7130496170578535,56.1944096938976
20568,3.585385836346049,3.44799,0.13739583634604902,3.9848095947508266
20570,4.305318046623553,5.87959,1.5742719533764475,26.7751995186135
20572,4.441680389390864,5.06035,0.6186696106091354,12.225826486490766
20579,6.037649643253273,5.42743,0.6102196432532727,11.243252206905897
20583,5.346549762806422,5.37587,0.029320237193577903,0.5454045055698502
20585,3.044624112861257,4.54206,1.4974358871387432,32.96821017641209
20586,2.155022982560413,3.54777,1.392747017439587,39.25697036277963
20597,1.4409213947578214,1.98071,0.5397886052421785,27.252278488126912
20599,4.542592058719044,6.38425,1.841657941280956,28.846895740000093
20600,4.391131066100698,5.90469,1.5135589338993025,25.63316505861108
20601,1.9966912659960732,2.23134,0.23464873400392672,10.516045694691384
20602,3.948147741002096,4.17014,0.22199225899790376,5.3233766491749375
20605,4.4112489844711735,4.35893,0.05231898447117356,1.2002712700404354
20606,4.715044547134722,4.63459,0.080454547134722,1.7359582430101044
20609,5.075002541004772,4.91131,0.16369254100477182,3.3329710607713996
20612,2.929955746926052,4.30324,1.3732842530739475,31.912797173152036
20614,4.291068016643255,4.93034,0.6392719833567453,12.966083137405235
20617,4.281161275547994,3.39602,0.8851412755479942,26.064077230051474
20622,3.995784515226391,4.7757,0.7799154847736087,16.330914520878796
20628,2.9258071595514323,1.6739,1.2519071595514324,74.78984166028033
20629,3.4537093076907412,3.66435,0.21064069230925897,5.748378083678114
20632,3.911265358118944,3.85105,0.060215358118944184,1.5636088370429932
20636,1.3875305186694775,2.05325,0.6657194813305223,32.42271916866053
20637,4.336098709576566,4.66338,0.3272812904234339,7.018113265988058
20639,3.5439158753609994,4.75453,1.2106141246390005,25.462330128088382
20640,4.069348044798408,5.1107700000000005,1.0414219552015922,20.37700689331729
20642,4.005495558322315,3.24576,0.7597355583223151,23.407015870622445
20644,2.836899506374144,2.98116,0.14426049362585625,4.839072496137619
20647,2.8321452955125084,8.48184,5.649694704487492,66.60930534515495
20651,2.857657768776719,3.26126,0.4036022312232812,12.375653312623992
20652,3.436953062742529,3.93214,0.4951869372574711,12.593319089795152
20653,3.220116918355646,5.06787,1.847753081644354,36.46015153593825
20654,3.927016831619639,4.4575,0.5304831683803606,11.900912358505005
20655,3.908583124758492,4.4334,0.5248168752415077,11.83779661752848
20658,2.500661548594354,4.0912299999999995,1.5905684514056455,38.87751242060812
20660,3.497753356544065,3.09981,0.39794335654406465,12.837669294055592
20661,2.5648264087421793,5.3902600000000005,2.8254335912578212,52.41738972253326
20663,1.104866190905302,1.25597,0.15110380909469812,12.030845409898175
20664,3.2724741604966177,2.54584,0.7266341604966176,28.542019942204437
20670,1.1100834033019105,2.5767,1.4666165966980897,56.918407136961605
20672,4.159955149805042,4.41868,0.25872485019495794,5.855252025377668
20676,1.953265408814793,2.31777,0.36450459118520695,15.726521233133873
20677,3.214722414251784,2.85496,0.3597624142517839,12.60131190110488
20678,1.462299670027175,1.34386,0.11843967002717504,8.81339351027451
20680,3.217156791351211,4.07685,0.8596932086487894,21.08719252974206
20684,4.367684353405322,3.44016,0.9275243534053215,26.961663219307287
20685,1.155396032291399,1.92,0.764603967708601,39.8231233181563
20693,2.21748206607053,4.25683,2.03934793392947,47.90766683023447
20696,2.481922449360431,3.096,0.614077550639569,19.834546209288405
20697,2.8179508111846276,3.0683700000000003,0.2504191888153726,8.161310038077957
20699,1.8498748725568743,3.35235,1.5024751274431256,44.81856391615212
20701,2.989017949977391,3.83151,0.8424920500226092,21.988512362557035
20702,2.554872793211064,2.06514,0.489732793211064,23.714266016399083
20705,2.011498237999392,1.97178,0.039718237999392114,2.0143341548951765
20706,2.581735953898497,4.54505,1.9633140461015026,43.19675352529681
20708,2.397406353077418,2.8814,0.48399364692258207,16.797169671776985
20713,3.051836093546639,2.726,0.3258360935466391,11.952901450720438
20714,2.1819261442607556,4.41822,2.236293855739244,50.61526713788006
20715,2.886454342956274,1.80664,1.079814342956274,59.76920376811506
20721,2.299637092670924,2.42341,0.12377290732907609,5.10738617605259
20729,0.7654184552145675,2.32944,1.5640215447854324,67.14152520714988
20730,2.346445978947089,1.85908,0.4873659789470888,26.21543876256475
20733,2.3321904707962355,4.00764,1.6754495292037648,41.80638802895881
20735,2.2463124486762034,2.63233,0.38601755132379667,14.664481707225029
20737,1.968424686243836,1.08108,0.8873446862438359,82.07946555702037
20739,2.7926486453539887,3.49892,0.7062713546460113,20.185410202176996
20742,1.4036060290437349,2.3882600000000003,0.9846539709562654,41.22892695754504
20744,2.2358785154114305,2.90984,0.6739614845885695,23.161461956278337
20745,2.6886411460352617,2.43464,0.2540011460352618,10.43280099050627
20749,2.292387269752126,3.12835,0.835962730247874,26.722161211113654
20751,1.2227716932834034,2.29981,1.0770383067165965,46.8316211650787
20756,2.415258305173525,2.54384,0.12858169482647508,5.054629804801996
20759,2.0721357229729773,1.89098,0.18115572297297722,9.579991484467165
20761,2.2413966324127896,3.19689,0.9554933675872102,29.88821534639009
20765,0.986089406508795,0.96419,0.02189940650879496,2.271275008949995
20768,2.1066465763978552,3.37824,1.2715934236021447,37.64070710198638
20773,0.7905520926898634,1.03067,0.2401179073101366,23.297263654723295
20781,1.6921516136384347,1.65032,0.041831613638434684,2.5347577220438877
20788,1.8603940287106473,1.71987,0.1405240287106473,8.17061921602489
20789,1.7347042191196496,1.83722,0.10251578088035052,5.579940392568691
20800,1.8828196378660873,1.37504,0.5077796378660873,36.92835392905568
20801,1.6180017552745174,1.83671,0.21870824472548267,11.907608970685773
20802,2.0781158687363206,3.0530500000000003,0.9749341312636797,31.933120363691376
20803,1.6054129445217025,1.441,0.1644129445217024,11.409642229125774
20807,1.6460933878388202,2.36726,0.7211666121611797,30.464191181415636
20810,2.1149869359714883,2.21937,0.10438306402851172,4.703274534147606
20812,1.669100092330449,1.71765,0.04854990766955081,2.826530880537409
20820,1.5422689557915,2.67707,1.1348010442085001,42.38966647149683
20823,1.530693214544108,2.53276,1.0020667854558922,39.56422185504715
20826,1.620980936456734,0.97321,0.647770936456734,66.56024254341139
20828,1.442745871107343,1.92938,0.486634128892657,25.222306072036453
20830,1.719212637820714,1.64453,0.07468263782071394,4.541275490305068
20831,1.2844872592200696,1.52352,0.23903274077993042,15.689504619560651
20838,1.756122542938716,2.5385,0.782377457061284,30.820463149942253
20840,2.061018694034765,2.49167,0.43065130596523504,17.283641331526045
20843,1.498210979599348,1.78469,0.2864790204006522,16.052032588329187
20846,1.4914726207793598,1.27656,0.2149126207793599,16.83529334926364
20847,1.5761272244050468,1.99178,0.4156527755949533,20.86840793636613
