product_id,tn,tn_dic_2019
20433,12.635144102624048,15.75243
20434,8.751119690909636,8.25951
20438,10.503371644702224,16.27824
20443,7.956302888151541,8.00212
20449,0.9997161642994434,1.08866
20450,9.927117659615398,6.24297
20456,8.50103203386851,6.10371
20463,7.639308319110546,10.21467
20464,8.206160574575144,3.55347
20465,7.608319833277141,3.54101
20466,8.182654332843356,7.27034
20469,10.231401958499974,7.43516
20470,9.029170790481588,8.27397
20473,7.399610089502996,6.6120600000000005
20474,9.716960403812356,9.65317
20480,7.605434466396952,5.21702
20482,8.441390791386747,5.68619
20483,8.248139915357822,8.52225
20484,7.05796887692399,1.56548
20490,0.752990082316979,0.48618999999999996
20497,6.963361431493279,5.5455
20500,8.172537419371391,8.61567
20502,7.391435713852346,5.83704
20505,7.793875668122463,1.41934
20509,0.4545777675887397,1.10399
20517,4.762582492659165,4.0131
20520,7.804132675689856,6.9888
20524,8.148793801803372,3.37671
20530,7.626075931977857,2.70755
20532,5.714159438034396,6.38886
20536,6.34638437676344,5.33565
20538,6.386632787673694,6.02223
20539,6.130541930299657,5.81923
20549,6.0052544878511,4.18343
20551,5.438250578760199,5.13514
20555,4.381088059039534,1.79267
20560,5.281576468357668,5.1622
20561,0.4287246666869155,0.37611
20563,5.655015406825534,7.4654
20565,5.559730869875237,3.83425
20568,4.0488301085807095,2.85831
20570,5.569915627457798,6.88673
20572,4.292692307928636,3.90293
20579,5.667873658596367,3.101
20583,4.996832216542462,3.65662
20585,5.972821078500084,7.09842
20586,0.769988830612476,0.33821
20596,4.357235629532599,4.49828
20597,0.2064550903600087,0.23346
20599,4.8501931052985565,4.55627
20600,5.098823091201777,1.55091
20601,0.9783661417732384,0.57274
20602,3.7630617186696016,3.26558
20605,4.311714150166325,6.43393
20606,4.523586352295791,2.34434
20609,4.942612312920454,0.47173
20612,4.775010924377382,4.18386
20614,3.3432277848349816,2.23479
20617,3.398531683320769,1.36963
20622,4.882332647279483,4.72215
20628,4.2544497226187845,3.28467
20629,3.2013472378808707,2.32608
20632,3.559148159335462,2.05983
20636,0.4419983999462515,0.37304
20637,4.514233858286322,4.74964
20639,4.249188663626665,4.9791
20640,4.14920645781538,2.72739
20641,3.2246488026497477,2.19101
20642,4.837962189025298,3.02384
20644,2.3818965003465173,2.6208
20647,2.647280892088688,1.92544
20651,3.861823364839255,2.37627
20652,4.459779528405394,3.69362
20653,3.7149095706303297,3.43338
20654,3.998644069645029,5.23921
20655,3.361777050515677,2.58001
20658,3.686180398076114,3.40902
20660,3.409198390623438,0.22825
20661,3.7571149954935423,3.46726
20663,0.2591416045860464,0.17495
20664,2.7389017200611816,2.96002
20666,4.3823111974110365,2.1839999999999997
20670,0.2970504314672069,0.8472799999999999
20672,4.235749104367921,3.4144799999999997
20676,1.7797542189662905,2.1457800000000002
20677,2.412051023641696,2.29468
20678,0.8829746213706439,0.391
20680,3.4382729111132604,5.18177
20684,2.956033672906002,0.76875
20685,0.5117479769041673,0.9511499999999999
20693,3.3729954443197827,3.71123
20696,3.406600189239474,4.999
20697,2.8800957623267704,2.59869
20699,1.294602528751159,3.03395
20701,3.0879886017414453,3.76215
20702,2.265766755287914,2.03063
20705,2.9502559346647965,1.0319399999999999
20706,3.4150083229533474,4.85225
20708,2.894099217232758,4.31759
20713,3.0217725701331912,1.468
20714,3.291611899486673,4.22997
20715,2.4000198888650446,1.62241
20721,2.7872140439504958,0.10375
20729,0.3812507845729238,0.3598
20730,2.28954989231168,1.58932
20733,3.374756500490008,1.11124
20735,2.885012191863796,1.37555
20737,3.0760073795606604,2.07177
20739,2.970179741112867,2.92295
20742,1.8818784863262208,0.91993
20744,2.2903151941524467,3.90804
20745,2.50151808588013,1.30308
20749,2.8161249508299857,2.73283
20751,1.6715581355044296,3.04284
20756,2.3961520824327325,4.40403
20759,1.968372845441612,1.49063
20761,2.615977385281535,2.47668
20765,0.6036589086226609,0.25988
20768,2.010255875045893,1.51197
20773,0.5427146963618323,0.18296
20781,1.489819299810044,0.70834
20786,1.752596506402252,0.60138
20788,1.0081272872369162,1.47053
20789,1.6084233647953716,1.4464299999999999
20793,2.0407489670783203,2.64061
20800,1.3486669507700504,0.66127
20801,1.9801267096270727,1.66194
20802,1.2478006202122474,1.04494
20803,1.0752490715696927,1.01973
20807,2.210798896704853,2.14955
20810,1.97247054803822,1.60242
20812,1.5493467037720188,0.76986
20820,1.9748481596423528,1.8666099999999999
20823,1.8269678878912872,1.7907
20824,1.714442610086251,0.28688
20826,1.244897494706542,1.78647
20828,1.804865090283562,0.47617
20830,1.20126478467719,1.11598
20831,1.8871356274742888,2.65266
20838,1.6420430817963585,1.96905
20840,1.6967127250383682,1.73797
20843,1.860772309774019,0.77417
20846,1.2196858093982117,0.55875
20847,1.1520667647945,1.02539
20849,1.6818609959105957,2.0799600000000003
20852,1.3378564796323618,0.29701
20862,1.9190372821565,1.30819
20863,1.396027730982902,1.09065
20864,1.4747067764961632,1.22199
20865,1.475059447143242,1.69039
20870,1.2615420906573132,1.32583
20879,1.6112965868572806,1.46764
20882,1.4275350798209456,1.48505
20883,1.0742765324539467,0.86097
20885,1.300319385791055,1.4784899999999999
20892,1.2582991308763636,1.0854000000000001
20894,1.568972898594733,1.89225
20901,1.0604447093666454,0.73891
20906,0.8964236383214641,0.72535
20913,1.341817903870742,0.78256
20919,1.0203381001914713,0.43074
20922,0.7715505006525653,1.04686
20925,0.717149495397934,0.53211
20931,1.0543999648317277,1.43487
20936,0.9834853181854032,0.16453
20937,0.8761640056761703,1.03081
20941,0.6615978688840907,0.82051
20947,0.8543735913910769,0.45535000000000003
20948,0.7524078959096562,0.41822
20949,1.0926238335627751,0.88794
20956,0.7310471083308655,0.59267
20957,0.8825719719762485,1.10726
20961,0.9036342244616228,0.83519
20965,0.7915132294502274,0.55034
20970,0.5383321729242339,0.43677
20976,0.6381031758178958,0.61586
20982,0.7273300881798698,0.13177999999999998
20985,0.794773593017776,0.7459899999999999
20986,0.9130515829656828,0.57885
20991,0.4834184708368175,0.14446
20994,0.4431634629201426,0.18545
21008,0.5853325113989056,0.99321
21014,0.6775351360174648,1.09473
21016,0.4893299939407789,0.45426
21024,0.5457438515913748,0.39419
21028,0.567113347163985,0.54486
21032,0.4426129469341279,0.17637
21038,0.4631250324416888,0.4357
21048,0.2648053220343453,0.45052000000000003
21049,0.3047533333819984,0.30829999999999996
21055,0.4050284993835507,0.41164
21057,0.4996552307832101,0.67593
21077,0.2043661462321091,0.21584
21080,0.4698528112450393,0.37668999999999997
21088,0.271065242044866,0.08061
21131,0.2009046634264899,0.08076
21170,0.1813390359995736,0.04078
21182,0.0885517118919856,0.06688
21190,0.1570472356454981,0.13297
21192,0.0380169613210965,0.012379999999999999
21200,0.1079711670416243,0.12786
21202,0.0659192961161636,0.04587
21218,0.0210099751589881,0.03348
21222,0.0615002577780065,0.02184
20514,7.264065116211757,5.77288
20578,5.229069937753845,3.4644
20878,1.607783726599432,1.26697
21224,0.084006699265877,0.07537
20588,4.30520010501059,0.6005999999999999
20724,3.240532029955859,1.47147
20743,2.650987544413505,1.11232
20771,2.2926649666536507,0.95168
20945,1.4628405595145384,0.86828
20951,1.4040423119320158,0.3287
20319,16.384524863866403,11.81172
20390,10.601325550531008,9.2709
20415,6.492221676676935,4.85906
20447,8.430687974926489,6.65567
20478,4.883212847799095,5.35491
20508,4.382831209893375,4.02445
20667,4.488838103272896,2.54736
20298,17.546718762180525,11.28594
20343,15.236396282697656,11.96007
20377,13.22900691057994,7.24521
20417,11.861726416422693,7.38835
20750,2.750882305224529,1.37322
20832,2.5796004947452333,0.23123
20855,2.077319769620756,1.27043
20877,1.4607471330234842,0.8133
20914,1.3522440872903585,1.06175
20996,0.927260948732365,0.22495
21003,0.7011955554049101,0.44116
21027,0.8609951181197275,1.73954
20049,206.5027460088274,124.84836
20453,10.871706483576478,16.32757
20657,2.995062244716312,3.71165
20741,1.6821761942029254,1.35364
20777,3.202380437946574,2.07783
20402,14.792723107748708,15.10782
20496,7.908577047306522,6.49094
20542,8.04814127060501,8.25353
20624,6.100847991585918,5.34485
20775,3.0046288406357,2.19749
20818,1.9429691172836057,1.56334
20202,40.56274021440064,24.48113
20334,17.79284574488009,0.18631999999999999
20337,19.9735837050276,13.82469
20340,18.70246828699617,8.06882
20544,8.467554214172218,6.43633
20552,5.529767742065241,2.39711
20574,6.347526493849076,2.60938
20589,6.207003064048891,6.74483
20646,6.574628549696531,4.05327
20758,2.4138696464438274,4.3724300000000005
20809,2.565225175913727,3.19917
21167,0.207877549390161,0.10550999999999999
21180,0.1328794843232983,0.02
20112,79.17495735095122,107.06263
20297,21.817802991953336,35.089
20306,24.02527265697104,32.270920000000004
20323,25.31991743376758,24.40797
20344,18.741134656014104,15.9908
20348,17.25266815622713,11.72618
20387,16.712968855098882,8.58751
20403,15.070406872913894,10.9533
20567,8.31127120881822,7.02946
21118,0.3665850904936079,0.30167
21155,0.3474196604703439,0.23501
21184,0.2423094333915148,0.15858
21194,0.1582578423466553,0.08985
21207,0.163383408227439,0.1208
21212,0.1267955525326671,0.10563
20164,57.75286652725111,71.3349
20203,30.337030201702287,55.2097
20218,30.702662864148373,31.369320000000002
20479,10.883074061362844,7.92463
21065,0.725657339782541,0.59662
20237,38.730683113776806,29.51673
20395,13.260358193960329,26.65657
20513,7.173855297026888,12.77476
20576,4.01119745797256,12.3194
20604,4.20230236108343,13.179879999999999
21157,0.22992816747668,0.16893
20126,81.33578933836624,94.95288
20135,90.15816980169596,101.03175
20150,73.35802970203525,51.35196
20262,25.93884731423632,25.6396
20351,24.7502203242832,14.08152
20368,20.604129936870617,10.4105
20378,20.048258608640488,7.68167
20481,8.380099733174083,8.74287
20488,11.494739345706428,8.62499
20541,10.230829243118272,8.18859
20571,7.672498490026717,7.32115
20811,3.667115815706752,2.65751
20130,88.98955245836214,83.3077
20143,85.80331559191441,29.92779
20159,69.49639113900427,61.78339
20170,64.14382382078884,64.4108
20266,37.43664904570359,49.55769
20364,23.930417094512286,30.711399999999998
20389,25.684876532283475,34.54417
21034,1.0249515910125455,0.55135
21040,1.0897581950329498,0.6441600000000001
21126,0.436497379967356,0.47548
21164,0.3049847498677087,0.15114
21176,0.3073607551080499,0.44148000000000004
20089,189.03018049000863,102.33626
20459,18.800326709971195,15.42616
20522,13.553409408965878,12.64676
20638,5.970287201165158,8.33849
20503,14.40261612015842,0.83948
20679,6.103419665745344,10.29418
20783,3.1278720667341453,3.65745
20853,2.757021848890388,2.8984199999999998
21084,0.85702359274495,0.47287999999999997
20495,16.141986553657976,12.65039
20523,17.04757536430722,7.63168
20527,14.345034329824804,7.74072
20540,15.063421652840862,6.4430000000000005
20553,13.532102892995736,7.04809
20559,13.378523005136527,7.1281
20569,8.86969816431979,12.84918
20611,11.275866272497344,9.19572
20682,8.578551784217069,5.3508000000000004
20902,2.7987004931370607,1.56067
20908,2.338427906062772,2.29554
20967,1.7586364349574717,1.55408
20997,1.7143815299851064,0.88972
21142,0.5168976023017076,0.10701999999999999
21191,0.1512081214408337,0.09023
21209,0.1105484577955804,0.07853
21226,0.1406336140684649,0.04866
21233,0.059441934553907,0.03557
21245,0.0312051247961033,0.02403
20085,159.1437951107145,221.56404
20408,17.833826359765048,11.77663
20477,11.28994328400951,6.01202
20700,3.7397715898905832,3.11353
20709,7.690105362261255,8.64319
20917,2.9477560661637447,2.29184
20990,1.2025009518222154,0.4538
21001,0.8330116148415786,0.52382
21022,1.3054651262221513,0.76216
21037,0.7743592421615186,0.4412
21056,1.19574482700116,0.64179
21201,0.2906229313114514,0.18025
21244,0.0409027074284086,0.01552
21246,0.0337907227668144,0.02117
21248,0.0373684565148038,0.01129
21256,0.0251203158929028,0.012709999999999999
21259,0.0326546024684398,0.01412
21262,0.0372228840071029,0.01834
21263,0.0320669951420449,0.0127
20460,13.637308632115484,8.94893
20547,14.246090826969064,12.23047
20558,16.805038621693022,3.4579999999999997
20580,17.95809261386146,15.91044
20627,9.471740079127162,9.34447
20689,10.165296369921949,2.2932
20817,7.163447980984391,1.35408
20835,6.782030509173762,0.9755199999999999
21093,0.9053250449128044,0.2881
21105,0.971429283551012,0.43487
20032,665.3418597757138,527.79811
21153,0.700979004693585,0.25441
21159,0.5512253847339942,0.14194
21168,0.5597282876807342,0.14085
20286,49.99120324742219,50.55931
20442,19.70639626319705,23.79055
20491,17.79652634845652,11.94289
20548,21.919998221320096,12.24028
20620,11.05833122079331,6.91217
20623,14.4804481477176,10.20951
20659,13.1684126788309,7.73487
20757,5.455762112889994,2.37376
21033,1.1808557905962371,1.2670000000000001
21073,1.3057913306165754,0.75292
21252,0.1135365680202604,0.08560000000000001
21265,0.0928166820465058,0.050069999999999996
21266,0.1002971291527543,0.05121
21267,0.0790901568274622,0.015690000000000003
21276,0.0198042870306051,0.008919999999999999
20355,44.16896184945796,25.633470000000003
20414,31.941468118853187,28.50819
20458,26.332492871468528,22.48458
20476,23.823989440567324,19.73377
20510,18.717408000123925,9.0775
20521,21.34181066570988,9.54402
20525,18.17067411778104,15.9413
20526,18.468489511982472,13.65706
20531,17.80359890300719,12.40991
20537,17.99789378322891,12.0668
20575,18.109419295271103,9.11891
20577,17.46604654383121,8.44628
20593,13.512995094537334,8.18131
20603,16.55371339084668,7.70408
20633,14.370590312076386,6.92866
20681,12.511594526749032,8.83008
20719,7.699788500733363,7.74604
20746,7.744673092811164,4.26365
20785,7.042528033540484,2.93047
20795,8.004201805066106,3.56276
20822,6.164006450722807,5.92346
20859,2.7016313016744737,3.06268
20907,4.813658139896171,3.47802
20920,3.847395115659898,2.4836
20966,1.4015422190727025,1.73472
20987,2.0443362015201165,0.16926
21086,1.3363262289487488,0.63302
21092,0.9702389444318812,0.99937
21179,0.6180460654072701,0.29605000000000004
21196,0.3894652011507972,0.19440000000000002
20754,9.589783898617362,8.55531
20924,2.0534970877160426,3.70952
20928,5.737917302823574,2.92793
20932,2.749851714184943,1.8699999999999999
20946,3.060889954304189,3.14228
21042,1.1181121204518258,1.61798
21044,1.1336988168904123,1.76904
21064,0.5733938067328106,0.32759
21074,1.77171569963719,0.00311
21099,0.3076272830299557,0.17034
21135,0.5389581599727591,0.29346
21163,0.5653147478263427,0.339
21171,0.6002800570974959,0.30362
20174,136.7716444258669,91.1178
20592,15.726624080666072,12.04725
20649,9.494043849107053,14.79183
20674,8.486624322351496,8.38539
20691,11.132970629757008,7.99868
20732,10.099241023380197,5.96173
20772,10.914835934923053,2.53867
20774,5.435526537249953,5.44871
20827,4.279701888471969,2.60942
20927,4.370796583993382,3.05867
21007,2.97080887141532,1.8007300000000002
21111,1.2647485898996924,1.46188
21114,1.5783883380534798,1.49352
21119,1.265280336858364,1.14641
21140,1.1116925714147847,0.55694
21227,0.1998674269948867,0.42182000000000003
20236,97.54845933071704,34.70341
20261,67.65386291640263,43.74576
20440,43.07137384422789,34.28062
20615,15.332133087864335,14.06805
20621,15.233324251166804,7.23179
20662,10.679304985302052,11.50205
20673,15.059320341451114,9.15194
20711,11.460051665529296,7.00535
20720,12.185506205810382,8.95012
20845,1.729646125755919,2.22201
20886,1.2353185585063826,1.09253
20904,3.822916405276035,4.55923
20910,3.855228909987592,5.20738
20912,4.0019145122913615,3.03888
20933,3.1128190611332016,3.68027
20953,1.208920652988997,2.3988
21006,2.432252541149424,0.96358
21035,1.9608640872529204,1.80884
21039,1.6302267888647437,1.9437399999999998
21079,1.9346511581502064,0.68459
21109,1.6926511666287776,0.9539
21112,1.35664671714661,0.55859
20213,91.32927992517996,58.84043
20257,77.20629659803673,51.77148
20694,11.960239696871978,8.90416
20762,9.028994974221575,6.8284899999999995
20815,8.278523916053775,6.33522
20899,2.9088967642439174,2.32761
20942,1.461182301289985,1.72156
20968,2.659743567894876,1.91479
21058,1.505427289641157,1.84115
21097,1.457253305150093,1.34469
21110,1.5055713459380131,1.52502
21129,0.7916474828370075,0.7841
21144,0.9553571514083982,0.36366
21146,1.3466929457086196,0.39513
21154,1.14339499284866,0.12383000000000001
20127,157.53275221609562,170.32792
20210,107.02778947341594,58.78261
20686,15.574656905389345,9.60049
20703,15.732957759086124,9.4657
20962,4.689484050016199,1.99182
20975,4.380650836579344,1.69045
20995,4.081264149497418,1.55285
21087,0.8245914045658514,1.02205
21214,0.235958380184275,0.24428
